127.0.0.1 - - [28/May/2021:19:16:00 -0300] "GET / HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:11 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:11 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:11 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:11 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:11 -0300] "GET /favicon.ico HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:11 -0300] "GET /ProjetoTrilhaWeb/imgs/logo.png HTTP/1.1" 200 114352
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:13 -0300] "GET /ProjetoTrilhaWeb/pages/admin/marca/ HTTP/1.1" 200 1193
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:13 -0300] "GET /ProjetoTrilhaWeb/js/marca.js HTTP/1.1" 200 6213
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:13 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:13 -0300] "GET /ProjetoTrilhaWeb/imgs/edit.png HTTP/1.1" 200 9699
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:13 -0300] "GET /ProjetoTrilhaWeb/imgs/delete.png HTTP/1.1" 200 55056
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:23 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorId?id=2 HTTP/1.1" 200 26
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:23 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 200 5873
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:23 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 200 342
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:23 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1" 200 324
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:23 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-icons_ef8c08_256x240.png HTTP/1.1" 200 4618
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:23 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-icons_222222_256x240.png HTTP/1.1" 200 7025
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:23 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_diagonals-thick_20_666666_40x40.png HTTP/1.1" 200 384
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:24 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_glass_100_fdf5ce_1x400.png HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:25 -0300] "GET /ProjetoTrilhaWeb/css/images/ui-bg_glass_65_ffffff_1x400.png HTTP/1.1" 200 265
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:28 -0300] "GET /ProjetoTrilhaWeb/pages/admin/product/ HTTP/1.1" 200 2560
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:28 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 200 8677
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:28 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:28 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:34 -0300] "POST /ProjetoTrilhaWeb/rest/produto/inserir HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:34 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 118
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:36 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:38 -0300] "GET /ProjetoTrilhaWeb/rest/marca/verificaMarca/1 HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:43 -0300] "GET /ProjetoTrilhaWeb/rest/marca/verificaMarca/1 HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [28/May/2021:19:16:47 -0300] "GET /ProjetoTrilhaWeb/rest/marca/verificaMarca/1 HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:16 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:42 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:42 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:42 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:42 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3715
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:42 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:42 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:42 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:42 -0300] "GET /ProjetoTrilhaWeb/imgs/logo.png HTTP/1.1" 200 114352
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:44 -0300] "GET /ProjetoTrilhaWeb/pages/admin/marca/ HTTP/1.1" 200 1193
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:44 -0300] "GET /ProjetoTrilhaWeb/js/marca.js HTTP/1.1" 200 6213
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:44 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:44 -0300] "GET /ProjetoTrilhaWeb/imgs/edit.png HTTP/1.1" 200 9699
0:0:0:0:0:0:0:1 - - [28/May/2021:19:41:44 -0300] "GET /ProjetoTrilhaWeb/imgs/delete.png HTTP/1.1" 200 55056
0:0:0:0:0:0:0:1 - - [28/May/2021:19:42:45 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:43:51 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:19:43:51 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3755
0:0:0:0:0:0:0:1 - - [28/May/2021:19:43:52 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:44:32 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:44:45 -0300] "GET /ProjetoTrilhaWeb/pages/admin/marca/ HTTP/1.1" 200 1193
0:0:0:0:0:0:0:1 - - [28/May/2021:19:44:45 -0300] "GET /ProjetoTrilhaWeb/js/marca.js HTTP/1.1" 200 6213
0:0:0:0:0:0:0:1 - - [28/May/2021:19:44:45 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:44:45 -0300] "GET /ProjetoTrilhaWeb/imgs/edit.png HTTP/1.1" 200 9699
0:0:0:0:0:0:0:1 - - [28/May/2021:19:44:45 -0300] "GET /ProjetoTrilhaWeb/imgs/delete.png HTTP/1.1" 200 55056
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:01 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:01 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3753
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:43 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:43 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:43 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:43 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:43 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:43 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:43 -0300] "GET /ProjetoTrilhaWeb/imgs/logo.png HTTP/1.1" 200 114352
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:44 -0300] "GET /ProjetoTrilhaWeb/pages/admin/product/ HTTP/1.1" 200 2560
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:44 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 200 8677
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:44 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:44 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 118
0:0:0:0:0:0:0:1 - - [28/May/2021:19:45:45 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:48:16 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:19:48:16 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3836
0:0:0:0:0:0:0:1 - - [28/May/2021:19:48:17 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:43 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:46 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:53 -0300] "GET /ProjetoTrilhaWeb/pages/admin/marca/ HTTP/1.1" 200 1193
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:53 -0300] "GET /ProjetoTrilhaWeb/js/marca.js HTTP/1.1" 200 6213
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:53 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:53 -0300] "GET /ProjetoTrilhaWeb/imgs/edit.png HTTP/1.1" 200 9699
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:53 -0300] "GET /ProjetoTrilhaWeb/imgs/delete.png HTTP/1.1" 200 55056
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:56 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:56 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:56 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3898
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:56 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:56 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:56 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:56 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:56 -0300] "GET /ProjetoTrilhaWeb/imgs/logo.png HTTP/1.1" 200 114352
0:0:0:0:0:0:0:1 - - [28/May/2021:19:50:57 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:55:22 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:19:55:22 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4076
0:0:0:0:0:0:0:1 - - [28/May/2021:19:55:23 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:23 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:23 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4159
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:25 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:44 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:44 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4159
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:44 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:44 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:44 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:44 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:44 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:44 -0300] "GET /ProjetoTrilhaWeb/imgs/logo.png HTTP/1.1" 200 114352
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:45 -0300] "GET /ProjetoTrilhaWeb/pages/admin/marca/ HTTP/1.1" 200 1193
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:45 -0300] "GET /ProjetoTrilhaWeb/js/marca.js HTTP/1.1" 200 6213
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:45 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:45 -0300] "GET /ProjetoTrilhaWeb/imgs/edit.png HTTP/1.1" 200 9699
0:0:0:0:0:0:0:1 - - [28/May/2021:19:57:45 -0300] "GET /ProjetoTrilhaWeb/imgs/delete.png HTTP/1.1" 200 55056
0:0:0:0:0:0:0:1 - - [28/May/2021:19:59:37 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:19:59:37 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [28/May/2021:19:59:38 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:41 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:41 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:42 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:55 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:55 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:55 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:55 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:55 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:55 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:55 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:55 -0300] "GET /ProjetoTrilhaWeb/imgs/logo.png HTTP/1.1" 200 114352
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:56 -0300] "GET /ProjetoTrilhaWeb/pages/admin/marca/ HTTP/1.1" 200 1193
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:56 -0300] "GET /ProjetoTrilhaWeb/js/marca.js HTTP/1.1" 200 6213
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:56 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:56 -0300] "GET /ProjetoTrilhaWeb/imgs/edit.png HTTP/1.1" 200 9699
0:0:0:0:0:0:0:1 - - [28/May/2021:20:00:56 -0300] "GET /ProjetoTrilhaWeb/imgs/delete.png HTTP/1.1" 200 55056
0:0:0:0:0:0:0:1 - - [28/May/2021:20:01:06 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:20:01:06 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [28/May/2021:20:01:07 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:20:01:36 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:20:01:36 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [28/May/2021:20:01:37 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:20:01:56 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:20:01:56 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:20:01:57 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:20:02:17 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:20:02:17 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [28/May/2021:20:02:18 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:20:02:53 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:20:02:53 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [28/May/2021:20:02:54 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:10 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:10 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:10 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:10 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:10 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:11 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:11 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:11 -0300] "GET /ProjetoTrilhaWeb/imgs/logo.png HTTP/1.1" 200 114352
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:12 -0300] "GET /ProjetoTrilhaWeb/pages/admin/marca/ HTTP/1.1" 200 1193
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:12 -0300] "GET /ProjetoTrilhaWeb/js/marca.js HTTP/1.1" 200 6213
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:12 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:12 -0300] "GET /ProjetoTrilhaWeb/imgs/edit.png HTTP/1.1" 200 9699
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:12 -0300] "GET /ProjetoTrilhaWeb/imgs/delete.png HTTP/1.1" 200 55056
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:22 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:22 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:23 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:35 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:35 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:36 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscarPorNome?valorBusca= HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:48 -0300] "GET /ProjetoTrilhaWeb/pages/admin/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/May/2021:20:03:48 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 4216
